gene_name,task,celltype,coeff
LGALS9,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM1,0.0
LIMD2,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM1,0.0
LIMS1,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM1,0.0
LINC01550,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM1,0.0
LINC02084,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM1,0.0
LMCD1,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM1,0.0
LMO7,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM1,0.0
LPAR6,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM1,0.0
LRRN3,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM1,0.0
LTB,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM1,0.0
LYAR,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM1,0.0
LYST,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM1,0.0
MAF,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM1,0.0
MAL,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM1,0.0
MALAT1,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM1,0.0
MAML2,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM1,0.0
MAP3K1,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM1,0.0
MCM10,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM1,0.0
MCM3,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM1,0.0
MCM4,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM1,0.0
MCM7,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM1,0.0
MELK,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM1,0.0
MIAT,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM1,0.0
MKI67,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM1,0.0
MS4A1,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM1,0.0
MSN,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM1,0.0
MT-ATP6,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM1,0.0
MT-CO1,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM1,0.0
MT-CO2,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM1,0.0
MT-CO3,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM1,0.0
MT-CYB,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM1,0.0
MT-ND1,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM1,0.0
MT-ND2,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM1,0.0
MT-ND3,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM1,0.0
MT-ND4,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM1,0.0
MT-ND5,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM1,0.0
MT2A,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM1,0.0
MYBL1,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM1,0.0
MYC,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM1,0.0
MYL12B,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM1,0.0
MYL6B,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM1,0.0
NABP1,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM1,0.0
NACA,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM1,0.0
NAP1L1,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM1,0.0
NASP,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM1,0.0
NCAM1,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM1,0.0
NCR3,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM1,0.0
NEAT1,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM1,0.0
NEFL,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM1,0.0
NEIL3,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM1,0.0
NELL2,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM1,0.0
NIN,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM1,0.0
NKG7,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM1,0.0
NOG,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM1,0.0
NOSIP,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM1,0.0
NPDC1,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM1,0.0
NT5C,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM1,0.0
NT5E,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM1,-0.04530965302638002
NUCB2,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM1,0.0
NUDT1,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM1,0.0
NUSAP1,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM1,0.0
OCIAD2,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM1,0.0
ODF2L,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM1,0.0
OPTN,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM1,0.0
OSM,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM1,0.0
OTULINL,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM1,0.0
OXNAD1,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM1,0.0
PACS1,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM1,0.0
PAG1,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM1,0.0
PAQR4,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM1,0.0
PARP8,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM1,0.0
PASK,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM1,0.0
PBK,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM1,0.0
PCLAF,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM1,0.0
PCNA,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM1,0.0
PDCD4,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM1,0.009831168271645662
PFN1,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM1,0.0
PGM2L1,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM1,0.0
PHACTR2,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM1,0.0
PIK3IP1,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM1,0.0
PKMYT1,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM1,0.0
PLEK,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM1,0.0
PMAIP1,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM1,0.0
PNRC1,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM1,0.0
POLQ,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM1,0.0
PPIA,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM1,0.0
PPP2R5C,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM1,0.0
PRDM1,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM1,0.0
PRF1,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM1,0.0
PRKCA,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM1,0.0
PROK2,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM1,0.0
PTGER2,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM1,0.0
PTMS,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM1,0.0
PTPN13,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM1,0.0
PYHIN1,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM1,0.0
RACK1,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM1,0.0
RBMS1,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM1,0.0
RBMS3,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM1,0.0
RCAN3,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM1,0.0
RGS1,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM1,0.13753306842276097
RGS10,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM1,0.0
RHOB,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM1,0.0
RNASET2,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM1,0.0
RPL10,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM1,0.0
RPL10A,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM1,0.0
RPL13,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM1,0.0
RPL18,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM1,0.0
RPL18A,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM1,0.0
RPL19,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM1,0.0
RPL21,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM1,0.0
RPL22,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM1,0.0
RPL23,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM1,0.0
RPL3,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM1,0.0
RPL30,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM1,0.0
RPL31,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM1,0.0
RPL32,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM1,0.0
RPL34,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM1,0.0
RPL35A,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM1,0.0
RPL36,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM1,0.0
RPL38,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM1,0.0
RPL41,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM1,0.0
RPL5,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM1,0.0
RPL9,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM1,0.0
RPLP0,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM1,0.0
RPLP1,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM1,0.0
RPS12,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM1,0.0
RPS13,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM1,0.0
RPS14,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM1,0.0
RPS15A,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM1,0.0
RPS16,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM1,0.0
RPS2,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM1,0.0
RPS20,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM1,0.0
RPS21,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM1,0.0
RPS23,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM1,0.0
RPS24,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM1,-0.18191593204111223
RPS25,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM1,0.0
RPS27,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM1,0.0
RPS28,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM1,0.0
RPS29,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM1,0.0
RPS3,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM1,0.0
RPS3A,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM1,0.0
RPS5,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM1,0.0
RPS6,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM1,0.0
RTKN2,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM1,-0.08506933485241118
S100A11,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM1,0.0
S100A4,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM1,0.0
S100A6,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM1,0.0
S100B,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM1,0.0
S1PR4,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM1,0.0
S1PR5,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM1,0.0
SAMHD1,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM1,0.0
SARAF,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM1,0.06046298944826167
SATB1,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM1,0.0
SCML4,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM1,0.0
SELL,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM1,0.0
SERINC5,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM1,0.0
SESN3,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM1,0.0
SH2D1A,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM1,0.0
SH3BGRL3,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM1,0.0
SHMT2,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM1,0.0
SIPA1,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM1,0.0
SLC25A5,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM1,0.0
SLC4A10,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM1,0.0
SLFN5,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM1,0.0
SMC2,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM1,0.0
SMC4,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM1,0.0
SMS,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM1,0.0
SNRPB,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM1,0.0
SPC25,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM1,0.0
SPON2,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM1,0.0
SPRY1,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM1,0.0
SPRY2,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM1,0.0
SRGN,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM1,0.0
SRSF7,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM1,0.0
ST8SIA1,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM1,0.0
STAM,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM1,0.0
STK17A,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM1,0.0
STMN1,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM1,0.0
STT3B,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM1,0.0
SYTL2,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM1,0.0
TCF7,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM1,0.0
TENT5C,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM1,0.0
TESPA1,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM1,0.0
TGFB1,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM1,0.0
TGFBR3,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM1,0.0
TIAM1,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM1,0.0
TIGIT,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM1,0.1042581456353822
TIMP1,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM1,0.0
TK1,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM1,0.0
TMIGD2,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM1,0.0
TMPO,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM1,0.0
TMSB10,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM1,0.0
TMSB4X,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM1,0.0
TNFRSF18,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM1,0.0
TNFRSF1B,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM1,0.0
TNFRSF4,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM1,0.0
TNFSF13B,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM1,0.0
TOB1,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM1,0.0
TOP2A,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM1,0.0
TPI1,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM1,0.0
TPT1,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM1,0.0
TRABD2A,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM1,0.0
TRAT1,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM1,0.0
TRDC,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM1,0.0
TRDV2,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM1,0.0
TRGC1,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM1,-0.0736960277876779
TRGC2,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM1,-0.02014012352031854
TRGV9,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM1,0.0
TRIB2,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM1,0.0
TSHZ2,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM1,0.0
TSPAN18,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM1,0.0
TSPAN2,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM1,0.0
TTC39C,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM1,0.0
TTC39C-AS1,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM1,0.0
TUBA1B,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM1,0.0
TUBB,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM1,0.0
TYMS,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM1,0.0
TYROBP,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM1,0.0
UBE2C,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM1,0.0
UCP2,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM1,0.0
UHRF1,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM1,0.0
UQCRH,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM1,0.0
USP10,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM1,0.0
USP46,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM1,0.0
VIM,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM1,0.0
XBP1,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM1,0.0
XCL1,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM1,-0.017752841196719917
XCL2,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM1,0.0
ZEB2,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM1,0.0
ZFP36L2,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM1,0.0
ZNF683,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM1,-0.013061376094995844
ZNF831,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM1,0.0
A2M-AS1,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM3,0.0
ABCB1,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM3,0.0
ABHD17A,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM3,0.0
AC004585.1,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM3,0.0
AC007240.1,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM3,0.0
AC133644.2,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM3,0.0
AC243960.1,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM3,0.0
ACTG1,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM3,0.0
ACTN1,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM3,0.0
ADGRE5,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM3,0.0
ADGRG1,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM3,0.0
AHNAK,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM3,0.0
AIF1,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM3,0.0
AK5,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM3,0.0
AKAP17A,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM3,0.0
AKR1C3,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM3,0.0
ALOX5AP,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM3,0.0
ANK1,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM3,0.0
ANP32B,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM3,0.0
ANP32E,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM3,0.0
ANXA1,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM3,0.0
ANXA2,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM3,0.0
AP002884.1,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM3,0.0
AP3M2,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM3,0.0
APBA2,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM3,0.0
APMAP,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM3,0.0
AQP3,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM3,0.0
ARAP2,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM3,0.0
ARID5B,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM3,0.0
ARL4C,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM3,0.0
ARMH1,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM3,0.0
ARPC1B,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM3,0.0
ARPC5L,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM3,0.0
ATAD2,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM3,0.0
ATP5MF,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM3,0.0
ATXN1,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM3,0.0
AURKB,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM3,0.0
AUTS2,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM3,0.0
B2M,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM3,0.0
BCL11B,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM3,0.0
BEX4,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM3,0.0
BHLHE40,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM3,0.0
BIRC3,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM3,0.0
BTG1,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM3,0.0
C12orf57,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM3,0.0
C12orf75,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM3,0.0
C1orf162,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM3,0.0
C9orf16,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM3,0.0
CALM1,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM3,0.0
CAPG,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM3,0.0
CAPZB,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM3,0.0
CASK,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM3,0.0
CCL3,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM3,0.0
CCL4,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM3,0.0
CCL4L2,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM3,0.0
CCL5,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM3,0.0
CCNB2,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM3,0.0
CCR4,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM3,0.0
CCR6,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM3,0.0
CCR7,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM3,0.0
CCR9,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM3,0.0
CD160,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM3,0.0
CD226,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM3,0.034701112919800395
CD247,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM3,0.0
CD27,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM3,0.0
CD300A,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM3,0.0
CD38,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM3,0.0
CD3E,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM3,0.0
CD40LG,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM3,0.0
CD44,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM3,0.0
CD52,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM3,0.0
CD69,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM3,0.0
CD7,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM3,0.0
CD74,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM3,0.0
CD81,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM3,0.0
CD84,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM3,0.0
CD8A,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM3,0.0
CD8B,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM3,0.0
CD96,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM3,0.0
CDC20,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM3,0.0
CDC42SE2,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM3,0.0
CDC45,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM3,0.0
CDC6,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM3,0.0
CDCA2,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM3,0.0
CDCA5,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM3,0.0
CDT1,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM3,0.0
CEBPD,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM3,0.0
CENPA,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM3,0.0
CENPM,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM3,0.0
CEP55,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM3,0.0
CFAP36,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM3,0.0
CFH,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM3,0.0
CFL1,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM3,0.0
CHI3L2,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM3,0.0
CHST2,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM3,0.0
CKAP2L,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM3,0.0
CKS1B,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM3,0.0
CLDND1,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM3,0.0
CLEC11A,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM3,0.0
CLEC2B,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM3,0.0
CLIC1,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM3,0.0
CLIC3,CD8TEM1_CD8TEM3_CD8TEM6,CD8TEM3,0.0
